molecule_id,generation,smiles,parent,parents,parent_smiles,operation,operation_detail,status,qed,sa_score,admet_score,admet_risk_flags,admet_failed,total_score,passes_filters,MW,LogP,TPSA,HBD,HBA,RotatableBonds,RingCount,admet_predictions_json
Acetaminophen,0,CC(=O)Nc1ccc(O)cc1,,,,seed,"{""child_canonical_smiles"": ""CC(=O)Nc1ccc(O)cc1"", ""operation"": ""seed"", ""operator_detail"": ""standardized_input"", ""parent_ids"": [], ""parent_smiles"": []}",evaluated,0.5950261967780849,1.4072987978356917,0.8393888077181246,high_DILI;high_Skin_Reaction,False,0.8151676571722415,True,151.165,1.3505999999999998,49.33,2,2,1,1,"{""AMES"": 0.30203482508659363, ""AMES_drugbank_approved_percentile"": 60.49209138840071, ""BBB_Martins"": 0.6474264860153198, ""BBB_Martins_drugbank_approved_percentile"": 44.07732864674868, ""BRENK_alert"": 1.0, ""BRENK_alert_drugbank_approved_percentile"": 66.52021089630932, ""Bioavailability_Ma"": 0.8606462478637695, ""Bioavailability_Ma_drugbank_approved_percentile"": 65.94024604569421, ""CYP1A2_Veith"": 0.3678509593009949, ""CYP1A2_Veith_drugbank_approved_percentile"": 75.57117750439367, ""CYP2C19_Veith"": 0.10834378004074097, ""CYP2C19_Veith_drugbank_approved_percentile"": 53.11072056239016, ""CYP2C9_Substrate_CarbonMangels"": 0.16674993932247162, ""CYP2C9_Substrate_CarbonMangels_drugbank_approved_percentile"": 61.72231985940247, ""CYP2C9_Veith"": 0.042200967669487, ""CYP2C9_Veith_drugbank_approved_percentile"": 53.286467486818985, ""CYP2D6_Substrate_CarbonMangels"": 0.07525651156902313, ""CYP2D6_Substrate_CarbonMangels_drugbank_approved_percentile"": 39.789103690685415, ""CYP2D6_Veith"": 0.03473963588476181, ""CYP2D6_Veith_drugbank_approved_percentile"": 43.40949033391916, ""CYP3A4_Substrate_CarbonMangels"": 0.26342886686325073, ""CYP3A4_Substrate_CarbonMangels_drugbank_approved_percentile"": 34.059753954305805, ""CYP3A4_Veith"": 0.011711840517818928, ""CYP3A4_Veith_drugbank_approved_percentile"": 35.746924428822496, ""Caco2_Wang"": -4.523293495178223, ""Caco2_Wang_drugbank_approved_percentile"": 80.35149384885766, ""Carcinogens_Lagunin"": 0.12038638442754745, ""Carcinogens_Lagunin_drugbank_approved_percentile"": 37.22319859402461, ""Clearance_Hepatocyte_AZ"": 67.19758605957031, ""Clearance_Hepatocyte_AZ_drugbank_approved_percentile"": 73.56766256590511, ""Clearance_Microsome_AZ"": 9.812921524047852, ""Clearance_Microsome_AZ_drugbank_approved_percentile"": 33.32161687170475, ""ClinTox"": 0.08517765998840332, ""ClinTox_drugbank_approved_percentile"": 46.432337434094904, ""DILI"": 0.5796204805374146, ""DILI_drugbank_approved_percentile"": 59.26186291739895, ""HIA_Hou"": 0.9983677864074707, ""HIA_Hou_drugbank_approved_percentile"": 52.056239015817226, ""Half_Life_Obach"": -3.932002544403076, ""Half_Life_Obach_drugbank_approved_percentile"": 15.887521968365554, ""HydrationFreeEnergy_FreeSolv"": -11.477523803710938, ""HydrationFreeEnergy_FreeSolv_drugbank_approved_percentile"": 59.12126537785589, ""LD50_Zhu"": 1.8226773738861084, ""LD50_Zhu_drugbank_approved_percentile"": 14.938488576449913, ""Lipinski"": 4.0, ""Lipinski_drugbank_approved_percentile"": 63.44463971880493, ""Lipophilicity_AstraZeneca"": 0.7780900001525879, ""Lipophilicity_AstraZeneca_drugbank_approved_percentile"": 42.53075571177505, ""NIH_alert"": 0.0, ""NIH_alert_drugbank_approved_percentile"": 37.188049209138846, ""NR-AR"": 0.038130633533000946, ""NR-AR-LBD"": 0.013981064781546593, ""NR-AR-LBD_drugbank_approved_percentile"": 56.695957820738144, ""NR-AR_drugbank_approved_percentile"": 67.34622144112478, ""NR-AhR"": 0.32319381833076477, ""NR-AhR_drugbank_approved_percentile"": 87.76801405975397, ""NR-Aromatase"": 0.022031832486391068, ""NR-Aromatase_drugbank_approved_percentile"": 51.70474516695958, ""NR-ER"": 0.30438876152038574, ""NR-ER-LBD"": 0.0882946327328682, ""NR-ER-LBD_drugbank_approved_percentile"": 85.09666080843586, ""NR-ER_drugbank_approved_percentile"": 90.82601054481547, ""NR-PPAR-gamma"": 0.012982562184333801, ""NR-PPAR-gamma_drugbank_approved_percentile"": 62.108963093145874, ""PAINS_alert"": 0.0, ""PAINS_alert_drugbank_approved_percentile"": 47.59226713532514, ""PAMPA_NCATS"": 0.6670860052108765, ""PAMPA_NCATS_drugbank_approved_percentile"": 41.93321616871705, ""PPBR_AZ"": 43.478004455566406, ""PPBR_AZ_drugbank_approved_percentile"": 23.163444639718808, ""Pgp_Broccatelli"": 0.016085157170891762, ""Pgp_Broccatelli_drugbank_approved_percentile"": 36.90685413005273, ""QED"": 0.5950261967780849, ""QED_drugbank_approved_percentile"": 59.332161687170476, ""SR-ARE"": 0.2237076461315155, ""SR-ARE_drugbank_approved_percentile"": 64.49912126537787, ""SR-ATAD5"": 0.047690119594335556, ""SR-ATAD5_drugbank_approved_percentile"": 76.66080843585237, ""SR-HSE"": 0.03763037174940109, ""SR-HSE_drugbank_approved_percentile"": 66.46748681898067, ""SR-MMP"": 0.2320534735918045, ""SR-MMP_drugbank_approved_percentile"": 75.67662565905097, ""SR-p53"": 0.060785651206970215, ""SR-p53_drugbank_approved_percentile"": 63.40949033391916, ""Skin_Reaction"": 0.6932970285415649, ""Skin_Reaction_drugbank_approved_percentile"": 72.16168717047452, ""Solubility_AqSolDB"": -1.021728277206421, ""Solubility_AqSolDB_drugbank_approved_percentile"": 83.12829525483305, ""VDss_Lombardo"": -0.4224477708339691, ""VDss_Lombardo_drugbank_approved_percentile"": 31.669595782073817, ""hERG"": 0.0962829440832138, ""hERG_drugbank_approved_percentile"": 31.142355008787348, ""hydrogen_bond_acceptors"": 2.0, ""hydrogen_bond_acceptors_drugbank_approved_percentile"": 17.10017574692443, ""hydrogen_bond_donors"": 2.0, ""hydrogen_bond_donors_drugbank_approved_percentile"": 61.37082601054482, ""logP"": 1.3505999999999998, ""logP_drugbank_approved_percentile"": 35.99297012302285, ""molecular_weight"": 151.165, ""molecular_weight_drugbank_approved_percentile"": 9.666080843585238, ""stereo_centers"": 0.0, ""stereo_centers_drugbank_approved_percentile"": 22.601054481546576, ""tpsa"": 49.33, ""tpsa_drugbank_approved_percentile"": 30.087873462214414}"
Acetanilide,0,CC(=O)Nc1ccccc1,,,,seed,"{""child_canonical_smiles"": ""CC(=O)Nc1ccccc1"", ""operation"": ""seed"", ""operator_detail"": ""standardized_input"", ""parent_ids"": [], ""parent_smiles"": []}",evaluated,0.6227994751052723,1.1125776084337549,0.9087640261838075,high_CYP1A2_Veith;high_Skin_Reaction,False,0.8615165247692049,True,135.16599999999997,1.6449999999999998,29.1,1,1,1,1,"{""AMES"": 0.1277822107076645, ""AMES_drugbank_approved_percentile"": 33.602811950790866, ""BBB_Martins"": 0.9866881370544434, ""BBB_Martins_drugbank_approved_percentile"": 94.02460456942005, ""BRENK_alert"": 0.0, ""BRENK_alert_drugbank_approved_percentile"": 25.869947275922673, ""Bioavailability_Ma"": 0.9613345861434937, ""Bioavailability_Ma_drugbank_approved_percentile"": 98.24253075571178, ""CYP1A2_Veith"": 0.6207113862037659, ""CYP1A2_Veith_drugbank_approved_percentile"": 84.81546572934974, ""CYP2C19_Veith"": 0.11953544616699219, ""CYP2C19_Veith_drugbank_approved_percentile"": 54.93848857644992, ""CYP2C9_Substrate_CarbonMangels"": 0.2771700918674469, ""CYP2C9_Substrate_CarbonMangels_drugbank_approved_percentile"": 84.11247803163445, ""CYP2C9_Veith"": 0.009761457331478596, ""CYP2C9_Veith_drugbank_approved_percentile"": 31.45869947275923, ""CYP2D6_Substrate_CarbonMangels"": 0.20951464772224426, ""CYP2D6_Substrate_CarbonMangels_drugbank_approved_percentile"": 69.13884007029877, ""CYP2D6_Veith"": 0.021237371489405632, ""CYP2D6_Veith_drugbank_approved_percentile"": 35.922671353251324, ""CYP3A4_Substrate_CarbonMangels"": 0.2982434630393982, ""CYP3A4_Substrate_CarbonMangels_drugbank_approved_percentile"": 37.36379613356767, ""CYP3A4_Veith"": 0.0013145686825737357, ""CYP3A4_Veith_drugbank_approved_percentile"": 20.105448154657296, ""Caco2_Wang"": -4.113914489746094, ""Caco2_Wang_drugbank_approved_percentile"": 96.83655536028121, ""Carcinogens_Lagunin"": 0.1477670520544052, ""Carcinogens_Lagunin_drugbank_approved_percentile"": 45.30755711775044, ""Clearance_Hepatocyte_AZ"": 70.07959747314453, ""Clearance_Hepatocyte_AZ_drugbank_approved_percentile"": 74.76274165202109, ""Clearance_Microsome_AZ"": 11.380289077758789, ""Clearance_Microsome_AZ_drugbank_approved_percentile"": 35.289982425307564, ""ClinTox"": 0.038158513605594635, ""ClinTox_drugbank_approved_percentile"": 25.30755711775044, ""DILI"": 0.4318169951438904, ""DILI_drugbank_approved_percentile"": 51.70474516695958, ""HIA_Hou"": 0.999987781047821, ""HIA_Hou_drugbank_approved_percentile"": 88.92794376098419, ""Half_Life_Obach"": 6.1664509773254395, ""Half_Life_Obach_drugbank_approved_percentile"": 33.07557117750439, ""HydrationFreeEnergy_FreeSolv"": -7.68588399887085, ""HydrationFreeEnergy_FreeSolv_drugbank_approved_percentile"": 85.4481546572935, ""LD50_Zhu"": 1.922228217124939, ""LD50_Zhu_drugbank_approved_percentile"": 19.964850615114237, ""Lipinski"": 4.0, ""Lipinski_drugbank_approved_percentile"": 63.44463971880493, ""Lipophilicity_AstraZeneca"": 1.1012235879898071, ""Lipophilicity_AstraZeneca_drugbank_approved_percentile"": 47.065026362038665, ""NIH_alert"": 0.0, ""NIH_alert_drugbank_approved_percentile"": 37.188049209138846, ""NR-AR"": 0.01123046688735485, ""NR-AR-LBD"": 0.0016517869662493467, ""NR-AR-LBD_drugbank_approved_percentile"": 9.771528998242532, ""NR-AR_drugbank_approved_percentile"": 21.23022847100176, ""NR-AhR"": 0.03054194524884224, ""NR-AhR_drugbank_approved_percentile"": 55.922671353251324, ""NR-Aromatase"": 0.002580106956884265, ""NR-Aromatase_drugbank_approved_percentile"": 21.47627416520211, ""NR-ER"": 0.09035342931747437, ""NR-ER-LBD"": 0.0032251127995550632, ""NR-ER-LBD_drugbank_approved_percentile"": 10.966608084358525, ""NR-ER_drugbank_approved_percentile"": 51.17750439367312, ""NR-PPAR-gamma"": 0.0022041210904717445, ""NR-PPAR-gamma_drugbank_approved_percentile"": 30.123022847100177, ""PAINS_alert"": 0.0, ""PAINS_alert_drugbank_approved_percentile"": 47.59226713532514, ""PAMPA_NCATS"": 0.9692708849906921, ""PAMPA_NCATS_drugbank_approved_percentile"": 86.81898066783832, ""PPBR_AZ"": 44.92234420776367, ""PPBR_AZ_drugbank_approved_percentile"": 24.323374340949037, ""Pgp_Broccatelli"": 0.004275870509445667, ""Pgp_Broccatelli_drugbank_approved_percentile"": 25.799648506151144, ""QED"": 0.6227994751052723, ""QED_drugbank_approved_percentile"": 63.374340949033396, ""SR-ARE"": 0.01529664732515812, ""SR-ARE_drugbank_approved_percentile"": 6.502636203866433, ""SR-ATAD5"": 0.0027587823569774628, ""SR-ATAD5_drugbank_approved_percentile"": 29.068541300527244, ""SR-HSE"": 0.004521223250776529, ""SR-HSE_drugbank_approved_percentile"": 26.01054481546573, ""SR-MMP"": 0.006440657190978527, ""SR-MMP_drugbank_approved_percentile"": 31.282952548330407, ""SR-p53"": 0.002142223995178938, ""SR-p53_drugbank_approved_percentile"": 10.439367311072058, ""Skin_Reaction"": 0.6239869594573975, ""Skin_Reaction_drugbank_approved_percentile"": 63.65553602811951, ""Solubility_AqSolDB"": -1.1906650066375732, ""Solubility_AqSolDB_drugbank_approved_percentile"": 81.47627416520211, ""VDss_Lombardo"": -1.0210378170013428, ""VDss_Lombardo_drugbank_approved_percentile"": 25.413005272407734, ""hERG"": 0.07467021048069, ""hERG_drugbank_approved_percentile"": 28.435852372583483, ""hydrogen_bond_acceptors"": 1.0, ""hydrogen_bond_acceptors_drugbank_approved_percentile"": 6.854130052724078, ""hydrogen_bond_donors"": 1.0, ""hydrogen_bond_donors_drugbank_approved_percentile"": 36.59050966608085, ""logP"": 1.6449999999999998, ""logP_drugbank_approved_percentile"": 39.64850615114236, ""molecular_weight"": 135.16599999999997, ""molecular_weight_drugbank_approved_percentile"": 7.029876977152901, ""stereo_centers"": 0.0, ""stereo_centers_drugbank_approved_percentile"": 22.601054481546576, ""tpsa"": 29.1, ""tpsa_drugbank_approved_percentile"": 14.253075571177506}"
Aspirin,0,CC(=O)Oc1ccccc1C(=O)O,,,,seed,"{""child_canonical_smiles"": ""CC(=O)Oc1ccccc1C(=O)O"", ""operation"": ""seed"", ""operator_detail"": ""standardized_input"", ""parent_ids"": [], ""parent_smiles"": []}",evaluated,0.5501217966938848,1.580039750008826,0.8917123863497248,high_DILI;low_PAMPA_NCATS,False,0.8226888077528245,True,180.15899999999996,1.3101,63.60000000000001,1,3,2,1,"{""AMES"": 0.08012305200099945, ""AMES_drugbank_approved_percentile"": 22.776801405975398, ""BBB_Martins"": 0.6581919193267822, ""BBB_Martins_drugbank_approved_percentile"": 44.74516695957821, ""BRENK_alert"": 1.0, ""BRENK_alert_drugbank_approved_percentile"": 66.52021089630932, ""Bioavailability_Ma"": 0.8809606432914734, ""Bioavailability_Ma_drugbank_approved_percentile"": 71.8804920913884, ""CYP1A2_Veith"": 0.014801770448684692, ""CYP1A2_Veith_drugbank_approved_percentile"": 34.30579964850615, ""CYP2C19_Veith"": 0.01708078756928444, ""CYP2C19_Veith_drugbank_approved_percentile"": 23.19859402460457, ""CYP2C9_Substrate_CarbonMangels"": 0.285482794046402, ""CYP2C9_Substrate_CarbonMangels_drugbank_approved_percentile"": 85.41300527240774, ""CYP2C9_Veith"": 0.014669345691800117, ""CYP2C9_Veith_drugbank_approved_percentile"": 37.08260105448155, ""CYP2D6_Substrate_CarbonMangels"": 0.032214533537626266, ""CYP2D6_Substrate_CarbonMangels_drugbank_approved_percentile"": 23.690685413005273, ""CYP2D6_Veith"": 0.007126977201551199, ""CYP2D6_Veith_drugbank_approved_percentile"": 20.667838312829527, ""CYP3A4_Substrate_CarbonMangels"": 0.1359812170267105, ""CYP3A4_Substrate_CarbonMangels_drugbank_approved_percentile"": 20.07029876977153, ""CYP3A4_Veith"": 0.0004668463079724461, ""CYP3A4_Veith_drugbank_approved_percentile"": 13.602811950790862, ""Caco2_Wang"": -4.563969612121582, ""Caco2_Wang_drugbank_approved_percentile"": 76.87170474516697, ""Carcinogens_Lagunin"": 0.39841657876968384, ""Carcinogens_Lagunin_drugbank_approved_percentile"": 87.48681898066785, ""Clearance_Hepatocyte_AZ"": 28.4968204498291, ""Clearance_Hepatocyte_AZ_drugbank_approved_percentile"": 47.0298769771529, ""Clearance_Microsome_AZ"": 0.14171257615089417, ""Clearance_Microsome_AZ_drugbank_approved_percentile"": 24.56942003514939, ""ClinTox"": 0.1095258817076683, ""ClinTox_drugbank_approved_percentile"": 53.25131810193322, ""DILI"": 0.6746290922164917, ""DILI_drugbank_approved_percentile"": 64.2530755711775, ""HIA_Hou"": 0.9597976803779602, ""HIA_Hou_drugbank_approved_percentile"": 32.12653778558875, ""Half_Life_Obach"": -19.730005264282227, ""Half_Life_Obach_drugbank_approved_percentile"": 2.179261862917399, ""HydrationFreeEnergy_FreeSolv"": -9.417841911315918, ""HydrationFreeEnergy_FreeSolv_drugbank_approved_percentile"": 74.20035149384887, ""LD50_Zhu"": 2.0690627098083496, ""LD50_Zhu_drugbank_approved_percentile"": 26.713532513181022, ""Lipinski"": 4.0, ""Lipinski_drugbank_approved_percentile"": 63.44463971880493, ""Lipophilicity_AstraZeneca"": -0.9874223470687866, ""Lipophilicity_AstraZeneca_drugbank_approved_percentile"": 17.715289982425308, ""NIH_alert"": 0.0, ""NIH_alert_drugbank_approved_percentile"": 37.188049209138846, ""NR-AR"": 0.019670601934194565, ""NR-AR-LBD"": 0.006596078630536795, ""NR-AR-LBD_drugbank_approved_percentile"": 35.465729349736385, ""NR-AR_drugbank_approved_percentile"": 39.71880492091389, ""NR-AhR"": 0.01768364943563938, ""NR-AhR_drugbank_approved_percentile"": 47.557117750439375, ""NR-Aromatase"": 0.0016676184022799134, ""NR-Aromatase_drugbank_approved_percentile"": 16.203866432337435, ""NR-ER"": 0.06256718188524246, ""NR-ER-LBD"": 0.01086016558110714, ""NR-ER-LBD_drugbank_approved_percentile"": 38.13708260105449, ""NR-ER_drugbank_approved_percentile"": 33.07557117750439, ""NR-PPAR-gamma"": 0.014176095835864544, ""NR-PPAR-gamma_drugbank_approved_percentile"": 63.514938488576455, ""PAINS_alert"": 0.0, ""PAINS_alert_drugbank_approved_percentile"": 47.59226713532514, ""PAMPA_NCATS"": 0.21075937151908875, ""PAMPA_NCATS_drugbank_approved_percentile"": 22.74165202108963, ""PPBR_AZ"": 63.29742431640625, ""PPBR_AZ_drugbank_approved_percentile"": 39.40246045694201, ""Pgp_Broccatelli"": 0.0045578014105558395, ""Pgp_Broccatelli_drugbank_approved_percentile"": 26.29173989455185, ""QED"": 0.5501217966938848, ""QED_drugbank_approved_percentile"": 53.63796133567663, ""SR-ARE"": 0.04983053356409073, ""SR-ARE_drugbank_approved_percentile"": 26.99472759226714, ""SR-ATAD5"": 0.0054247332736849785, ""SR-ATAD5_drugbank_approved_percentile"": 39.68365553602812, ""SR-HSE"": 0.0070283985696733, ""SR-HSE_drugbank_approved_percentile"": 34.059753954305805, ""SR-MMP"": 0.007211900316178799, ""SR-MMP_drugbank_approved_percentile"": 32.653778558875224, ""SR-p53"": 0.010974851436913013, ""SR-p53_drugbank_approved_percentile"": 31.177504393673114, ""Skin_Reaction"": 0.4194135069847107, ""Skin_Reaction_drugbank_approved_percentile"": 36.520210896309315, ""Solubility_AqSolDB"": -1.6242990493774414, ""Solubility_AqSolDB_drugbank_approved_percentile"": 75.95782073813709, ""VDss_Lombardo"": -2.704799175262451, ""VDss_Lombardo_drugbank_approved_percentile"": 11.493848857644993, ""hERG"": 0.020779814571142197, ""hERG_drugbank_approved_percentile"": 13.391915641476276, ""hydrogen_bond_acceptors"": 3.0, ""hydrogen_bond_acceptors_drugbank_approved_percentile"": 32.653778558875224, ""hydrogen_bond_donors"": 1.0, ""hydrogen_bond_donors_drugbank_approved_percentile"": 36.59050966608085, ""logP"": 1.3101, ""logP_drugbank_approved_percentile"": 35.39543057996485, ""molecular_weight"": 180.15899999999996, ""molecular_weight_drugbank_approved_percentile"": 14.411247803163446, ""stereo_centers"": 0.0, ""stereo_centers_drugbank_approved_percentile"": 22.601054481546576, ""tpsa"": 63.60000000000001, ""tpsa_drugbank_approved_percentile"": 41.91564147627417}"
Benzamide,0,NC(=O)c1ccccc1,,,,seed,"{""child_canonical_smiles"": ""NC(=O)c1ccccc1"", ""operation"": ""seed"", ""operator_detail"": ""standardized_input"", ""parent_ids"": [], ""parent_smiles"": []}",evaluated,0.5859367170668044,1.1592175456870955,0.9340778716982135,,False,0.8623965119284779,True,121.13899999999995,0.7855000000000001,43.09,1,1,1,1,"{""AMES"": 0.06913775950670242, ""AMES_drugbank_approved_percentile"": 19.015817223198596, ""BBB_Martins"": 0.9683660268783569, ""BBB_Martins_drugbank_approved_percentile"": 84.67486818980669, ""BRENK_alert"": 0.0, ""BRENK_alert_drugbank_approved_percentile"": 25.869947275922673, ""Bioavailability_Ma"": 0.9591161012649536, ""Bioavailability_Ma_drugbank_approved_percentile"": 98.03163444639719, ""CYP1A2_Veith"": 0.22837550938129425, ""CYP1A2_Veith_drugbank_approved_percentile"": 67.94376098418279, ""CYP2C19_Veith"": 0.03351881355047226, ""CYP2C19_Veith_drugbank_approved_percentile"": 33.67311072056239, ""CYP2C9_Substrate_CarbonMangels"": 0.3044377863407135, ""CYP2C9_Substrate_CarbonMangels_drugbank_approved_percentile"": 87.97891036906854, ""CYP2C9_Veith"": 0.007753600366413593, ""CYP2C9_Veith_drugbank_approved_percentile"": 27.978910369068544, ""CYP2D6_Substrate_CarbonMangels"": 0.17443732917308807, ""CYP2D6_Substrate_CarbonMangels_drugbank_approved_percentile"": 64.42882249560633, ""CYP2D6_Veith"": 0.0070406547747552395, ""CYP2D6_Veith_drugbank_approved_percentile"": 20.52724077328647, ""CYP3A4_Substrate_CarbonMangels"": 0.2358875572681427, ""CYP3A4_Substrate_CarbonMangels_drugbank_approved_percentile"": 31.423550087873465, ""CYP3A4_Veith"": 0.0005819500074721873, ""CYP3A4_Veith_drugbank_approved_percentile"": 14.903339191564148, ""Caco2_Wang"": -4.218634605407715, ""Caco2_Wang_drugbank_approved_percentile"": 95.07908611599298, ""Carcinogens_Lagunin"": 0.20654341578483582, ""Carcinogens_Lagunin_drugbank_approved_percentile"": 60.73813708260106, ""Clearance_Hepatocyte_AZ"": 51.9575080871582, ""Clearance_Hepatocyte_AZ_drugbank_approved_percentile"": 65.37785588752197, ""Clearance_Microsome_AZ"": -1.4961220026016235, ""Clearance_Microsome_AZ_drugbank_approved_percentile"": 22.917398945518457, ""ClinTox"": 0.03711595758795738, ""ClinTox_drugbank_approved_percentile"": 24.74516695957821, ""DILI"": 0.434583842754364, ""DILI_drugbank_approved_percentile"": 52.02108963093146, ""HIA_Hou"": 0.9999309778213501, ""HIA_Hou_drugbank_approved_percentile"": 77.36379613356767, ""Half_Life_Obach"": -4.006369590759277, ""Half_Life_Obach_drugbank_approved_percentile"": 15.85237258347979, ""HydrationFreeEnergy_FreeSolv"": -8.936101913452148, ""HydrationFreeEnergy_FreeSolv_drugbank_approved_percentile"": 76.94200351493849, ""LD50_Zhu"": 1.9341461658477783, ""LD50_Zhu_drugbank_approved_percentile"": 20.52724077328647, ""Lipinski"": 4.0, ""Lipinski_drugbank_approved_percentile"": 63.44463971880493, ""Lipophilicity_AstraZeneca"": 0.5125535130500793, ""Lipophilicity_AstraZeneca_drugbank_approved_percentile"": 38.699472759226715, ""NIH_alert"": 0.0, ""NIH_alert_drugbank_approved_percentile"": 37.188049209138846, ""NR-AR"": 0.013444538228213787, ""NR-AR-LBD"": 0.0026969914324581623, ""NR-AR-LBD_drugbank_approved_percentile"": 15.782073813708262, ""NR-AR_drugbank_approved_percentile"": 26.818980667838314, ""NR-AhR"": 0.012820882722735405, ""NR-AhR_drugbank_approved_percentile"": 43.23374340949034, ""NR-Aromatase"": 0.0015123436460271478, ""NR-Aromatase_drugbank_approved_percentile"": 15.008787346221443, ""NR-ER"": 0.06795026361942291, ""NR-ER-LBD"": 0.0033111772499978542, ""NR-ER-LBD_drugbank_approved_percentile"": 11.212653778558876, ""NR-ER_drugbank_approved_percentile"": 37.36379613356767, ""NR-PPAR-gamma"": 0.0025904506910592318, ""NR-PPAR-gamma_drugbank_approved_percentile"": 33.5676625659051, ""PAINS_alert"": 0.0, ""PAINS_alert_drugbank_approved_percentile"": 47.59226713532514, ""PAMPA_NCATS"": 0.9338091015815735, ""PAMPA_NCATS_drugbank_approved_percentile"": 73.49736379613357, ""PPBR_AZ"": 35.32848358154297, ""PPBR_AZ_drugbank_approved_percentile"": 17.855887521968366, ""Pgp_Broccatelli"": 0.0024509592913091183, ""Pgp_Broccatelli_drugbank_approved_percentile"": 21.01933216168717, ""QED"": 0.5859367170668044, ""QED_drugbank_approved_percentile"": 58.45342706502637, ""SR-ARE"": 0.01218902412801981, ""SR-ARE_drugbank_approved_percentile"": 4.780316344463972, ""SR-ATAD5"": 0.002129605505615473, ""SR-ATAD5_drugbank_approved_percentile"": 24.67486818980668, ""SR-HSE"": 0.0032898210920393467, ""SR-HSE_drugbank_approved_percentile"": 20.878734622144115, ""SR-MMP"": 0.004114392679184675, ""SR-MMP_drugbank_approved_percentile"": 26.678383128295255, ""SR-p53"": 0.0016852498520165682, ""SR-p53_drugbank_approved_percentile"": 8.646748681898067, ""Skin_Reaction"": 0.48688188195228577, ""Skin_Reaction_drugbank_approved_percentile"": 44.88576449912127, ""Solubility_AqSolDB"": -0.9101220965385437, ""Solubility_AqSolDB_drugbank_approved_percentile"": 84.63971880492092, ""VDss_Lombardo"": -4.48463249206543, ""VDss_Lombardo_drugbank_approved_percentile"": 4.253075571177504, ""hERG"": 0.03103455901145935, ""hERG_drugbank_approved_percentile"": 18.488576449912127, ""hydrogen_bond_acceptors"": 1.0, ""hydrogen_bond_acceptors_drugbank_approved_percentile"": 6.854130052724078, ""hydrogen_bond_donors"": 1.0, ""hydrogen_bond_donors_drugbank_approved_percentile"": 36.59050966608085, ""logP"": 0.7855000000000001, ""logP_drugbank_approved_percentile"": 29.771528998242534, ""molecular_weight"": 121.13899999999995, ""molecular_weight_drugbank_approved_percentile"": 5.2021089630931465, ""stereo_centers"": 0.0, ""stereo_centers_drugbank_approved_percentile"": 22.601054481546576, ""tpsa"": 43.09, ""tpsa_drugbank_approved_percentile"": 25.237258347978912}"
